lsoa11,ccg,hlthau
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001392,W11000028,W11000028
W01001391,W11000028,W11000028
W01001351,W11000028,W11000028
W01001390,W11000028,W11000028
W01001390,W11000028,W11000028
W01001390,W11000028,W11000028
W01001392,W11000028,W11000028
W01001390,W11000028,W11000028
W01001390,W11000028,W11000028
W01001391,W11000028,W11000028
W01001392,W11000028,W11000028
W01001391,W11000028,W11000028
W01001390,W11000028,W11000028
W01001391,W11000028,W11000028
W01001390,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001357,W11000028,W11000028
W01001392,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001390,W11000028,W11000028
W01001390,W11000028,W11000028
W01001390,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001391,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001390,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001391,W11000028,W11000028
W01001335,W11000028,W11000028
W01001390,W11000028,W11000028
W01001390,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001390,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001390,W11000028,W11000028
W01001391,W11000028,W11000028
W01001390,W11000028,W11000028
W01001390,W11000028,W11000028
W01001390,W11000028,W11000028
W01001390,W11000028,W11000028
W01001357,W11000028,W11000028
W01001390,W11000028,W11000028
W01001390,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001390,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001391,W11000028,W11000028
W01001390,W11000028,W11000028
W01001391,W11000028,W11000028
W01001390,W11000028,W11000028
W01001390,W11000028,W11000028
W01001391,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001391,W11000028,W11000028
W01001390,W11000028,W11000028
W01001390,W11000028,W11000028
W01001391,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001391,W11000028,W11000028
W01001392,W11000028,W11000028
W01001350,W11000028,W11000028
W01001390,W11000028,W11000028
W01001390,W11000028,W11000028
W01001390,W11000028,W11000028
W01001390,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001385,W11000028,W11000028
W01001392,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001384,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001334,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001334,W11000028,W11000028
W01001385,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001335,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001349,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001347,W11000028,W11000028
W01001351,W11000028,W11000028
W01001347,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001347,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001347,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001335,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001350,W11000028,W11000028
W01001349,W11000028,W11000028
W01001350,W11000028,W11000028
W01001349,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001349,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001349,W11000028,W11000028
W01001350,W11000028,W11000028
W01001348,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001350,W11000028,W11000028
W01001348,W11000028,W11000028
W01001349,W11000028,W11000028
W01001347,W11000028,W11000028
W01001350,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001350,W11000028,W11000028
W01001347,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001349,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001348,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001348,W11000028,W11000028
W01001347,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001351,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001351,W11000028,W11000028
W01001351,W11000028,W11000028
W01001347,W11000028,W11000028
W01001350,W11000028,W11000028
W01001348,W11000028,W11000028
W01001348,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001388,W11000028,W11000028
W01001388,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001347,W11000028,W11000028
W01001348,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001347,W11000028,W11000028
W01001348,W11000028,W11000028
W01001348,W11000028,W11000028
W01001350,W11000028,W11000028
W01001348,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001348,W11000028,W11000028
W01001348,W11000028,W11000028
W01001348,W11000028,W11000028
W01001349,W11000028,W11000028
W01001388,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001350,W11000028,W11000028
W01001348,W11000028,W11000028
W01001348,W11000028,W11000028
W01001348,W11000028,W11000028
W01001348,W11000028,W11000028
W01001348,W11000028,W11000028
W01001348,W11000028,W11000028
W01001348,W11000028,W11000028
W01001348,W11000028,W11000028
W01001348,W11000028,W11000028
W01001348,W11000028,W11000028
W01001348,W11000028,W11000028
W01001348,W11000028,W11000028
W01001349,W11000028,W11000028
W01001348,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001349,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001348,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001351,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001348,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001350,W11000028,W11000028
W01001347,W11000028,W11000028
W01001348,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001403,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001403,W11000028,W11000028
W01001392,W11000028,W11000028
W01001380,W11000028,W11000028
W01001401,W11000028,W11000028
W01001380,W11000028,W11000028
W01001401,W11000028,W11000028
W01001380,W11000028,W11000028
W01001401,W11000028,W11000028
W01001380,W11000028,W11000028
W01001327,W11000028,W11000028
W01001327,W11000028,W11000028
W01001401,W11000028,W11000028
W01001403,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001350,W11000028,W11000028
W01001403,W11000028,W11000028
W01001431,W11000028,W11000028
W01001403,W11000028,W11000028
W01001403,W11000028,W11000028
W01001403,W11000028,W11000028
W01001403,W11000028,W11000028
W01001403,W11000028,W11000028
W01001405,W11000028,W11000028
W01001403,W11000028,W11000028
W01001403,W11000028,W11000028
W01001403,W11000028,W11000028
W01001403,W11000028,W11000028
W01001405,W11000028,W11000028
W01001403,W11000028,W11000028
W01001405,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001392,W11000028,W11000028
W01001403,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001403,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001403,W11000028,W11000028
W01001403,W11000028,W11000028
W01001403,W11000028,W11000028
W01001403,W11000028,W11000028
W01001405,W11000028,W11000028
W01001405,W11000028,W11000028
W01001405,W11000028,W11000028
W01001404,W11000028,W11000028
W01001404,W11000028,W11000028
W01001404,W11000028,W11000028
W01001405,W11000028,W11000028
W01001405,W11000028,W11000028
W01001402,W11000028,W11000028
W01001402,W11000028,W11000028
W01001402,W11000028,W11000028
W01001405,W11000028,W11000028
W01001403,W11000028,W11000028
W01001403,W11000028,W11000028
W01001403,W11000028,W11000028
W01001369,W11000028,W11000028
W01001405,W11000028,W11000028
W01001405,W11000028,W11000028
W01001405,W11000028,W11000028
W01001404,W11000028,W11000028
W01001403,W11000028,W11000028
W01001403,W11000028,W11000028
W01001402,W11000028,W11000028
W01001403,W11000028,W11000028
W01001403,W11000028,W11000028
W01001403,W11000028,W11000028
W01001403,W11000028,W11000028
W01001405,W11000028,W11000028
W01001388,W11000028,W11000028
W01001402,W11000028,W11000028
W01001402,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001350,W11000028,W11000028
W01001404,W11000028,W11000028
W01001404,W11000028,W11000028
W01001404,W11000028,W11000028
W01001401,W11000028,W11000028
W01001404,W11000028,W11000028
W01001404,W11000028,W11000028
W01001404,W11000028,W11000028
W01001404,W11000028,W11000028
W01001404,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001405,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001392,W11000028,W11000028
W01001350,W11000028,W11000028
W01001404,W11000028,W11000028
W01001401,W11000028,W11000028
W01001401,W11000028,W11000028
W01001405,W11000028,W11000028
W01001405,W11000028,W11000028
W01001404,W11000028,W11000028
W01001431,W11000028,W11000028
W01001404,W11000028,W11000028
W01001404,W11000028,W11000028
W01001404,W11000028,W11000028
W01001405,W11000028,W11000028
W01001431,W11000028,W11000028
